REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RE1,CCOELC001,1,2050,0.001
RE1,EXPELC,1,2019,0.001
RE1,EXPELC,1,2020,0.001
RE1,EXPELC,1,2021,0.001
RE1,EXPELC,1,2022,0.001
RE1,EXPELC,1,2023,0.001
RE1,EXPELC,1,2024,0.001
RE1,EXPELC,1,2025,0.001
RE1,EXPELC,1,2026,0.001
RE1,EXPELC,1,2027,0.001
RE1,EXPELC,1,2028,0.001
RE1,EXPELC,1,2029,0.001
RE1,EXPELC,1,2030,0.001
RE1,EXPELC,1,2031,0.001
RE1,EXPELC,1,2032,0.001
RE1,EXPELC,1,2033,0.001
RE1,EXPELC,1,2034,0.001
RE1,EXPELC,1,2035,0.001
RE1,EXPELC,1,2036,0.001
RE1,EXPELC,1,2037,0.001
RE1,EXPELC,1,2038,0.001
RE1,EXPELC,1,2039,0.001
RE1,EXPELC,1,2040,0.001
RE1,EXPELC,1,2041,0.001
RE1,EXPELC,1,2042,0.001
RE1,EXPELC,1,2043,0.001
RE1,EXPELC,1,2044,0.001
RE1,EXPELC,1,2045,0.001
RE1,EXPELC,1,2046,0.001
RE1,EXPELC,1,2047,0.001
RE1,EXPELC,1,2048,0.001
RE1,EXPELC,1,2049,0.001
RE1,EXPELC,1,2050,0.001
RE1,FTEAGRDSL,1,2019,42.5
RE1,FTEAGRDSL,1,2020,42.5
RE1,FTEAGRDSL,1,2021,42.5
RE1,FTEAGRDSL,1,2022,42.5
RE1,FTEAGRDSL,1,2023,42.5
RE1,FTEAGRDSL,1,2024,42.5
RE1,FTEAGRDSL,1,2025,42.5
RE1,FTEAGRDSL,1,2026,42.5
RE1,FTEAGRDSL,1,2027,42.5
RE1,FTEAGRDSL,1,2028,42.5
RE1,FTEAGRDSL,1,2029,42.5
RE1,FTEAGRDSL,1,2030,42.5
RE1,FTEAGRDSL,1,2031,42.5
RE1,FTEAGRDSL,1,2032,42.5
RE1,FTEAGRDSL,1,2033,42.5
RE1,FTEAGRDSL,1,2034,42.5
RE1,FTEAGRDSL,1,2035,42.5
RE1,FTEAGRDSL,1,2036,42.5
RE1,FTEAGRDSL,1,2037,42.5
RE1,FTEAGRDSL,1,2038,42.5
RE1,FTEAGRDSL,1,2039,42.5
RE1,FTEAGRDSL,1,2040,42.5
RE1,FTEAGRDSL,1,2041,42.5
RE1,FTEAGRDSL,1,2042,42.5
RE1,FTEAGRDSL,1,2043,42.5
RE1,FTEAGRDSL,1,2044,42.5
RE1,FTEAGRDSL,1,2045,42.5
RE1,FTEAGRDSL,1,2046,42.5
RE1,FTEAGRDSL,1,2047,42.5
RE1,FTEAGRDSL,1,2048,42.5
RE1,FTEAGRDSL,1,2049,42.5
RE1,FTEAGRDSL,1,2050,42.5
RE1,FTEAGRGSL,1,2019,0.001
RE1,FTEAGRGSL,1,2020,0.001
RE1,FTEAGRGSL,1,2021,0.001
RE1,FTEAGRGSL,1,2022,0.001
RE1,FTEAGRGSL,1,2023,0.001
RE1,FTEAGRGSL,1,2024,0.001
RE1,FTEAGRGSL,1,2025,0.001
RE1,FTEAGRGSL,1,2026,0.001
RE1,FTEAGRGSL,1,2027,0.001
RE1,FTEAGRGSL,1,2028,0.001
RE1,FTEAGRGSL,1,2029,0.001
RE1,FTEAGRGSL,1,2030,0.001
RE1,FTEAGRGSL,1,2031,0.001
RE1,FTEAGRGSL,1,2032,0.001
RE1,FTEAGRGSL,1,2033,0.001
RE1,FTEAGRGSL,1,2034,0.001
RE1,FTEAGRGSL,1,2035,0.001
RE1,FTEAGRGSL,1,2036,0.001
RE1,FTEAGRGSL,1,2037,0.001
RE1,FTEAGRGSL,1,2038,0.001
RE1,FTEAGRGSL,1,2039,0.001
RE1,FTEAGRGSL,1,2040,0.001
RE1,FTEAGRGSL,1,2041,0.001
RE1,FTEAGRGSL,1,2042,0.001
RE1,FTEAGRGSL,1,2043,0.001
RE1,FTEAGRGSL,1,2044,0.001
RE1,FTEAGRGSL,1,2045,0.001
RE1,FTEAGRGSL,1,2046,0.001
RE1,FTEAGRGSL,1,2047,0.001
RE1,FTEAGRGSL,1,2048,0.001
RE1,FTEAGRGSL,1,2049,0.001
RE1,FTEAGRGSL,1,2050,0.001
RE1,FTEAGRHFO,1,2019,0.001
RE1,FTEAGRHFO,1,2020,0.001
RE1,FTEAGRHFO,1,2021,0.001
RE1,FTEAGRHFO,1,2022,0.001
RE1,FTEAGRHFO,1,2023,0.001
RE1,FTEAGRHFO,1,2024,0.001
RE1,FTEAGRHFO,1,2025,0.001
RE1,FTEAGRHFO,1,2026,0.001
RE1,FTEAGRHFO,1,2027,0.001
RE1,FTEAGRHFO,1,2028,0.001
RE1,FTEAGRHFO,1,2029,0.001
RE1,FTEAGRHFO,1,2030,0.001
RE1,FTEAGRHFO,1,2031,0.001
RE1,FTEAGRHFO,1,2032,0.001
RE1,FTEAGRHFO,1,2033,0.001
RE1,FTEAGRHFO,1,2034,0.001
RE1,FTEAGRHFO,1,2035,0.001
RE1,FTEAGRHFO,1,2036,0.001
RE1,FTEAGRHFO,1,2037,0.001
RE1,FTEAGRHFO,1,2038,0.001
RE1,FTEAGRHFO,1,2039,0.001
RE1,FTEAGRHFO,1,2040,0.001
RE1,FTEAGRHFO,1,2041,0.001
RE1,FTEAGRHFO,1,2042,0.001
RE1,FTEAGRHFO,1,2043,0.001
RE1,FTEAGRHFO,1,2044,0.001
RE1,FTEAGRHFO,1,2045,0.001
RE1,FTEAGRHFO,1,2046,0.001
RE1,FTEAGRHFO,1,2047,0.001
RE1,FTEAGRHFO,1,2048,0.001
RE1,FTEAGRHFO,1,2049,0.001
RE1,FTEAGRHFO,1,2050,0.001
RE1,FTECOMELC,1,2019,0.001
RE1,FTECOMELC,1,2020,0.001
RE1,FTECOMELC,1,2021,0.001
RE1,FTECOMELC,1,2022,0.001
RE1,FTECOMELC,1,2023,0.001
RE1,FTECOMELC,1,2024,0.001
RE1,FTECOMELC,1,2025,0.001
RE1,FTECOMELC,1,2026,0.001
RE1,FTECOMELC,1,2027,0.001
RE1,FTECOMELC,1,2028,0.001
RE1,FTECOMELC,1,2029,0.001
RE1,FTECOMELC,1,2030,0.001
RE1,FTECOMELC,1,2031,0.001
RE1,FTECOMELC,1,2032,0.001
RE1,FTECOMELC,1,2033,0.001
RE1,FTECOMELC,1,2034,0.001
RE1,FTECOMELC,1,2035,0.001
RE1,FTECOMELC,1,2036,0.001
RE1,FTECOMELC,1,2037,0.001
RE1,FTECOMELC,1,2038,0.001
RE1,FTECOMELC,1,2039,0.001
RE1,FTECOMELC,1,2040,0.001
RE1,FTECOMELC,1,2041,0.001
RE1,FTECOMELC,1,2042,0.001
RE1,FTECOMELC,1,2043,0.001
RE1,FTECOMELC,1,2044,0.001
RE1,FTECOMELC,1,2045,0.001
RE1,FTECOMELC,1,2046,0.001
RE1,FTECOMELC,1,2047,0.001
RE1,FTECOMELC,1,2048,0.001
RE1,FTECOMELC,1,2049,0.001
RE1,FTECOMELC,1,2050,0.001
RE1,FTEINDCOA,1,2019,0.001
RE1,FTEINDCOA,1,2020,0.001
RE1,FTEINDCOA,1,2021,0.001
RE1,FTEINDCOA,1,2022,0.001
RE1,FTEINDCOA,1,2023,0.001
RE1,FTEINDCOA,1,2024,0.001
RE1,FTEINDCOA,1,2025,0.001
RE1,FTEINDCOA,1,2026,0.001
RE1,FTEINDCOA,1,2027,0.001
RE1,FTEINDCOA,1,2028,0.001
RE1,FTEINDCOA,1,2029,0.001
RE1,FTEINDCOA,1,2030,0.001
RE1,FTEINDCOA,1,2031,0.001
RE1,FTEINDCOA,1,2032,0.001
RE1,FTEINDCOA,1,2033,0.001
RE1,FTEINDCOA,1,2034,0.001
RE1,FTEINDCOA,1,2035,0.001
RE1,FTEINDCOA,1,2036,0.001
RE1,FTEINDCOA,1,2037,0.001
RE1,FTEINDCOA,1,2038,0.001
RE1,FTEINDCOA,1,2039,0.001
RE1,FTEINDCOA,1,2040,0.001
RE1,FTEINDCOA,1,2041,0.001
RE1,FTEINDCOA,1,2042,0.001
RE1,FTEINDCOA,1,2043,0.001
RE1,FTEINDCOA,1,2044,0.001
RE1,FTEINDCOA,1,2045,0.001
RE1,FTEINDCOA,1,2046,0.001
RE1,FTEINDCOA,1,2047,0.001
RE1,FTEINDCOA,1,2048,0.001
RE1,FTEINDCOA,1,2049,0.001
RE1,FTEINDCOA,1,2050,0.001
RE1,FTEINDDSL,1,2019,42.5
RE1,FTEINDDSL,1,2020,42.5
RE1,FTEINDDSL,1,2021,42.5
RE1,FTEINDDSL,1,2022,42.5
RE1,FTEINDDSL,1,2023,42.5
RE1,FTEINDDSL,1,2024,42.5
RE1,FTEINDDSL,1,2025,42.5
RE1,FTEINDDSL,1,2026,42.5
RE1,FTEINDDSL,1,2027,42.5
RE1,FTEINDDSL,1,2028,42.5
RE1,FTEINDDSL,1,2029,42.5
RE1,FTEINDDSL,1,2030,42.5
RE1,FTEINDDSL,1,2031,42.5
RE1,FTEINDDSL,1,2032,42.5
RE1,FTEINDDSL,1,2033,42.5
RE1,FTEINDDSL,1,2034,42.5
RE1,FTEINDDSL,1,2035,42.5
RE1,FTEINDDSL,1,2036,42.5
RE1,FTEINDDSL,1,2037,42.5
RE1,FTEINDDSL,1,2038,42.5
RE1,FTEINDDSL,1,2039,42.5
RE1,FTEINDDSL,1,2040,42.5
RE1,FTEINDDSL,1,2041,42.5
RE1,FTEINDDSL,1,2042,42.5
RE1,FTEINDDSL,1,2043,42.5
RE1,FTEINDDSL,1,2044,42.5
RE1,FTEINDDSL,1,2045,42.5
RE1,FTEINDDSL,1,2046,42.5
RE1,FTEINDDSL,1,2047,42.5
RE1,FTEINDDSL,1,2048,42.5
RE1,FTEINDDSL,1,2049,42.5
RE1,FTEINDDSL,1,2050,42.5
RE1,FTEINDELC,1,2019,0.001
RE1,FTEINDELC,1,2020,0.001
RE1,FTEINDELC,1,2021,0.001
RE1,FTEINDELC,1,2022,0.001
RE1,FTEINDELC,1,2023,0.001
RE1,FTEINDELC,1,2024,0.001
RE1,FTEINDELC,1,2025,0.001
RE1,FTEINDELC,1,2026,0.001
RE1,FTEINDELC,1,2027,0.001
RE1,FTEINDELC,1,2028,0.001
RE1,FTEINDELC,1,2029,0.001
RE1,FTEINDELC,1,2030,0.001
RE1,FTEINDELC,1,2031,0.001
RE1,FTEINDELC,1,2032,0.001
RE1,FTEINDELC,1,2033,0.001
RE1,FTEINDELC,1,2034,0.001
RE1,FTEINDELC,1,2035,0.001
RE1,FTEINDELC,1,2036,0.001
RE1,FTEINDELC,1,2037,0.001
RE1,FTEINDELC,1,2038,0.001
RE1,FTEINDELC,1,2039,0.001
RE1,FTEINDELC,1,2040,0.001
RE1,FTEINDELC,1,2041,0.001
RE1,FTEINDELC,1,2042,0.001
RE1,FTEINDELC,1,2043,0.001
RE1,FTEINDELC,1,2044,0.001
RE1,FTEINDELC,1,2045,0.001
RE1,FTEINDELC,1,2046,0.001
RE1,FTEINDELC,1,2047,0.001
RE1,FTEINDELC,1,2048,0.001
RE1,FTEINDELC,1,2049,0.001
RE1,FTEINDELC,1,2050,0.001
RE1,FTEINDHFO,1,2019,0.001
RE1,FTEINDHFO,1,2020,0.001
RE1,FTEINDHFO,1,2021,0.001
RE1,FTEINDHFO,1,2022,0.001
RE1,FTEINDHFO,1,2023,0.001
RE1,FTEINDHFO,1,2024,0.001
RE1,FTEINDHFO,1,2025,0.001
RE1,FTEINDHFO,1,2026,0.001
RE1,FTEINDHFO,1,2027,0.001
RE1,FTEINDHFO,1,2028,0.001
RE1,FTEINDHFO,1,2029,0.001
RE1,FTEINDHFO,1,2030,0.001
RE1,FTEINDHFO,1,2031,0.001
RE1,FTEINDHFO,1,2032,0.001
RE1,FTEINDHFO,1,2033,0.001
RE1,FTEINDHFO,1,2034,0.001
RE1,FTEINDHFO,1,2035,0.001
RE1,FTEINDHFO,1,2036,0.001
RE1,FTEINDHFO,1,2037,0.001
RE1,FTEINDHFO,1,2038,0.001
RE1,FTEINDHFO,1,2039,0.001
RE1,FTEINDHFO,1,2040,0.001
RE1,FTEINDHFO,1,2041,0.001
RE1,FTEINDHFO,1,2042,0.001
RE1,FTEINDHFO,1,2043,0.001
RE1,FTEINDHFO,1,2044,0.001
RE1,FTEINDHFO,1,2045,0.001
RE1,FTEINDHFO,1,2046,0.001
RE1,FTEINDHFO,1,2047,0.001
RE1,FTEINDHFO,1,2048,0.001
RE1,FTEINDHFO,1,2049,0.001
RE1,FTEINDHFO,1,2050,0.001
RE1,FTEINDKER,1,2019,0.001
RE1,FTEINDKER,1,2020,0.001
RE1,FTEINDKER,1,2021,0.001
RE1,FTEINDKER,1,2022,0.001
RE1,FTEINDKER,1,2023,0.001
RE1,FTEINDKER,1,2024,0.001
RE1,FTEINDKER,1,2025,0.001
RE1,FTEINDKER,1,2026,0.001
RE1,FTEINDKER,1,2027,0.001
RE1,FTEINDKER,1,2028,0.001
RE1,FTEINDKER,1,2029,0.001
RE1,FTEINDKER,1,2030,0.001
RE1,FTEINDKER,1,2031,0.001
RE1,FTEINDKER,1,2032,0.001
RE1,FTEINDKER,1,2033,0.001
RE1,FTEINDKER,1,2034,0.001
RE1,FTEINDKER,1,2035,0.001
RE1,FTEINDKER,1,2036,0.001
RE1,FTEINDKER,1,2037,0.001
RE1,FTEINDKER,1,2038,0.001
RE1,FTEINDKER,1,2039,0.001
RE1,FTEINDKER,1,2040,0.001
RE1,FTEINDKER,1,2041,0.001
RE1,FTEINDKER,1,2042,0.001
RE1,FTEINDKER,1,2043,0.001
RE1,FTEINDKER,1,2044,0.001
RE1,FTEINDKER,1,2045,0.001
RE1,FTEINDKER,1,2046,0.001
RE1,FTEINDKER,1,2047,0.001
RE1,FTEINDKER,1,2048,0.001
RE1,FTEINDKER,1,2049,0.001
RE1,FTEINDKER,1,2050,0.001
RE1,FTEINDLPG,1,2019,0.001
RE1,FTEINDLPG,1,2020,0.001
RE1,FTEINDLPG,1,2021,0.001
RE1,FTEINDLPG,1,2022,0.001
RE1,FTEINDLPG,1,2023,0.001
RE1,FTEINDLPG,1,2024,0.001
RE1,FTEINDLPG,1,2025,0.001
RE1,FTEINDLPG,1,2026,0.001
RE1,FTEINDLPG,1,2027,0.001
RE1,FTEINDLPG,1,2028,0.001
RE1,FTEINDLPG,1,2029,0.001
RE1,FTEINDLPG,1,2030,0.001
RE1,FTEINDLPG,1,2031,0.001
RE1,FTEINDLPG,1,2032,0.001
RE1,FTEINDLPG,1,2033,0.001
RE1,FTEINDLPG,1,2034,0.001
RE1,FTEINDLPG,1,2035,0.001
RE1,FTEINDLPG,1,2036,0.001
RE1,FTEINDLPG,1,2037,0.001
RE1,FTEINDLPG,1,2038,0.001
RE1,FTEINDLPG,1,2039,0.001
RE1,FTEINDLPG,1,2040,0.001
RE1,FTEINDLPG,1,2041,0.001
RE1,FTEINDLPG,1,2042,0.001
RE1,FTEINDLPG,1,2043,0.001
RE1,FTEINDLPG,1,2044,0.001
RE1,FTEINDLPG,1,2045,0.001
RE1,FTEINDLPG,1,2046,0.001
RE1,FTEINDLPG,1,2047,0.001
RE1,FTEINDLPG,1,2048,0.001
RE1,FTEINDLPG,1,2049,0.001
RE1,FTEINDLPG,1,2050,0.001
RE1,FTERESBGS,1,2019,0.001
RE1,FTERESBGS,1,2020,0.001
RE1,FTERESBGS,1,2021,0.001
RE1,FTERESBGS,1,2022,0.001
RE1,FTERESBGS,1,2023,0.001
RE1,FTERESBGS,1,2024,0.001
RE1,FTERESBGS,1,2025,0.001
RE1,FTERESBGS,1,2026,0.001
RE1,FTERESBGS,1,2027,0.001
RE1,FTERESBGS,1,2028,0.001
RE1,FTERESBGS,1,2029,0.001
RE1,FTERESBGS,1,2030,0.001
RE1,FTERESBGS,1,2031,0.001
RE1,FTERESBGS,1,2032,0.001
RE1,FTERESBGS,1,2033,0.001
RE1,FTERESBGS,1,2034,0.001
RE1,FTERESBGS,1,2035,0.001
RE1,FTERESBGS,1,2036,0.001
RE1,FTERESBGS,1,2037,0.001
RE1,FTERESBGS,1,2038,0.001
RE1,FTERESBGS,1,2039,0.001
RE1,FTERESBGS,1,2040,0.001
RE1,FTERESBGS,1,2041,0.001
RE1,FTERESBGS,1,2042,0.001
RE1,FTERESBGS,1,2043,0.001
RE1,FTERESBGS,1,2044,0.001
RE1,FTERESBGS,1,2045,0.001
RE1,FTERESBGS,1,2046,0.001
RE1,FTERESBGS,1,2047,0.001
RE1,FTERESBGS,1,2048,0.001
RE1,FTERESBGS,1,2049,0.001
RE1,FTERESBGS,1,2050,0.001
RE1,FTERESBIO,1,2019,0.001
RE1,FTERESBIO,1,2020,0.001
RE1,FTERESBIO,1,2021,0.001
RE1,FTERESBIO,1,2022,0.001
RE1,FTERESBIO,1,2023,0.001
RE1,FTERESBIO,1,2024,0.001
RE1,FTERESBIO,1,2025,0.001
RE1,FTERESBIO,1,2026,0.001
RE1,FTERESBIO,1,2027,0.001
RE1,FTERESBIO,1,2028,0.001
RE1,FTERESBIO,1,2029,0.001
RE1,FTERESBIO,1,2030,0.001
RE1,FTERESBIO,1,2031,0.001
RE1,FTERESBIO,1,2032,0.001
RE1,FTERESBIO,1,2033,0.001
RE1,FTERESBIO,1,2034,0.001
RE1,FTERESBIO,1,2035,0.001
RE1,FTERESBIO,1,2036,0.001
RE1,FTERESBIO,1,2037,0.001
RE1,FTERESBIO,1,2038,0.001
RE1,FTERESBIO,1,2039,0.001
RE1,FTERESBIO,1,2040,0.001
RE1,FTERESBIO,1,2041,0.001
RE1,FTERESBIO,1,2042,0.001
RE1,FTERESBIO,1,2043,0.001
RE1,FTERESBIO,1,2044,0.001
RE1,FTERESBIO,1,2045,0.001
RE1,FTERESBIO,1,2046,0.001
RE1,FTERESBIO,1,2047,0.001
RE1,FTERESBIO,1,2048,0.001
RE1,FTERESBIO,1,2049,0.001
RE1,FTERESBIO,1,2050,0.001
RE1,FTERESCHC,1,2019,0.001
RE1,FTERESCHC,1,2020,0.001
RE1,FTERESCHC,1,2021,0.001
RE1,FTERESCHC,1,2022,0.001
RE1,FTERESCHC,1,2023,0.001
RE1,FTERESCHC,1,2024,0.001
RE1,FTERESCHC,1,2025,0.001
RE1,FTERESCHC,1,2026,0.001
RE1,FTERESCHC,1,2027,0.001
RE1,FTERESCHC,1,2028,0.001
RE1,FTERESCHC,1,2029,0.001
RE1,FTERESCHC,1,2030,0.001
RE1,FTERESCHC,1,2031,0.001
RE1,FTERESCHC,1,2032,0.001
RE1,FTERESCHC,1,2033,0.001
RE1,FTERESCHC,1,2034,0.001
RE1,FTERESCHC,1,2035,0.001
RE1,FTERESCHC,1,2036,0.001
RE1,FTERESCHC,1,2037,0.001
RE1,FTERESCHC,1,2038,0.001
RE1,FTERESCHC,1,2039,0.001
RE1,FTERESCHC,1,2040,0.001
RE1,FTERESCHC,1,2041,0.001
RE1,FTERESCHC,1,2042,0.001
RE1,FTERESCHC,1,2043,0.001
RE1,FTERESCHC,1,2044,0.001
RE1,FTERESCHC,1,2045,0.001
RE1,FTERESCHC,1,2046,0.001
RE1,FTERESCHC,1,2047,0.001
RE1,FTERESCHC,1,2048,0.001
RE1,FTERESCHC,1,2049,0.001
RE1,FTERESCHC,1,2050,0.001
RE1,FTERESELC,1,2019,0.001
RE1,FTERESELC,1,2020,0.001
RE1,FTERESELC,1,2021,0.001
RE1,FTERESELC,1,2022,0.001
RE1,FTERESELC,1,2023,0.001
RE1,FTERESELC,1,2024,0.001
RE1,FTERESELC,1,2025,0.001
RE1,FTERESELC,1,2026,0.001
RE1,FTERESELC,1,2027,0.001
RE1,FTERESELC,1,2028,0.001
RE1,FTERESELC,1,2029,0.001
RE1,FTERESELC,1,2030,0.001
RE1,FTERESELC,1,2031,0.001
RE1,FTERESELC,1,2032,0.001
RE1,FTERESELC,1,2033,0.001
RE1,FTERESELC,1,2034,0.001
RE1,FTERESELC,1,2035,0.001
RE1,FTERESELC,1,2036,0.001
RE1,FTERESELC,1,2037,0.001
RE1,FTERESELC,1,2038,0.001
RE1,FTERESELC,1,2039,0.001
RE1,FTERESELC,1,2040,0.001
RE1,FTERESELC,1,2041,0.001
RE1,FTERESELC,1,2042,0.001
RE1,FTERESELC,1,2043,0.001
RE1,FTERESELC,1,2044,0.001
RE1,FTERESELC,1,2045,0.001
RE1,FTERESELC,1,2046,0.001
RE1,FTERESELC,1,2047,0.001
RE1,FTERESELC,1,2048,0.001
RE1,FTERESELC,1,2049,0.001
RE1,FTERESELC,1,2050,0.001
RE1,FTERESETH,1,2019,0.001
RE1,FTERESETH,1,2020,0.001
RE1,FTERESETH,1,2021,0.001
RE1,FTERESETH,1,2022,0.001
RE1,FTERESETH,1,2023,0.001
RE1,FTERESETH,1,2024,0.001
RE1,FTERESETH,1,2025,0.001
RE1,FTERESETH,1,2026,0.001
RE1,FTERESETH,1,2027,0.001
RE1,FTERESETH,1,2028,0.001
RE1,FTERESETH,1,2029,0.001
RE1,FTERESETH,1,2030,0.001
RE1,FTERESETH,1,2031,0.001
RE1,FTERESETH,1,2032,0.001
RE1,FTERESETH,1,2033,0.001
RE1,FTERESETH,1,2034,0.001
RE1,FTERESETH,1,2035,0.001
RE1,FTERESETH,1,2036,0.001
RE1,FTERESETH,1,2037,0.001
RE1,FTERESETH,1,2038,0.001
RE1,FTERESETH,1,2039,0.001
RE1,FTERESETH,1,2040,0.001
RE1,FTERESETH,1,2041,0.001
RE1,FTERESETH,1,2042,0.001
RE1,FTERESETH,1,2043,0.001
RE1,FTERESETH,1,2044,0.001
RE1,FTERESETH,1,2045,0.001
RE1,FTERESETH,1,2046,0.001
RE1,FTERESETH,1,2047,0.001
RE1,FTERESETH,1,2048,0.001
RE1,FTERESETH,1,2049,0.001
RE1,FTERESETH,1,2050,0.001
RE1,FTERESKER,1,2019,0.001
RE1,FTERESKER,1,2020,0.001
RE1,FTERESKER,1,2021,0.001
RE1,FTERESKER,1,2022,0.001
RE1,FTERESKER,1,2023,0.001
RE1,FTERESKER,1,2024,0.001
RE1,FTERESKER,1,2025,0.001
RE1,FTERESKER,1,2026,0.001
RE1,FTERESKER,1,2027,0.001
RE1,FTERESKER,1,2028,0.001
RE1,FTERESKER,1,2029,0.001
RE1,FTERESKER,1,2030,0.001
RE1,FTERESKER,1,2031,0.001
RE1,FTERESKER,1,2032,0.001
RE1,FTERESKER,1,2033,0.001
RE1,FTERESKER,1,2034,0.001
RE1,FTERESKER,1,2035,0.001
RE1,FTERESKER,1,2036,0.001
RE1,FTERESKER,1,2037,0.001
RE1,FTERESKER,1,2038,0.001
RE1,FTERESKER,1,2039,0.001
RE1,FTERESKER,1,2040,0.001
RE1,FTERESKER,1,2041,0.001
RE1,FTERESKER,1,2042,0.001
RE1,FTERESKER,1,2043,0.001
RE1,FTERESKER,1,2044,0.001
RE1,FTERESKER,1,2045,0.001
RE1,FTERESKER,1,2046,0.001
RE1,FTERESKER,1,2047,0.001
RE1,FTERESKER,1,2048,0.001
RE1,FTERESKER,1,2049,0.001
RE1,FTERESKER,1,2050,0.001
RE1,FTERESLPG,1,2019,0.001
RE1,FTERESLPG,1,2020,0.001
RE1,FTERESLPG,1,2021,0.001
RE1,FTERESLPG,1,2022,0.001
RE1,FTERESLPG,1,2023,0.001
RE1,FTERESLPG,1,2024,0.001
RE1,FTERESLPG,1,2025,0.001
RE1,FTERESLPG,1,2026,0.001
RE1,FTERESLPG,1,2027,0.001
RE1,FTERESLPG,1,2028,0.001
RE1,FTERESLPG,1,2029,0.001
RE1,FTERESLPG,1,2030,0.001
RE1,FTERESLPG,1,2031,0.001
RE1,FTERESLPG,1,2032,0.001
RE1,FTERESLPG,1,2033,0.001
RE1,FTERESLPG,1,2034,0.001
RE1,FTERESLPG,1,2035,0.001
RE1,FTERESLPG,1,2036,0.001
RE1,FTERESLPG,1,2037,0.001
RE1,FTERESLPG,1,2038,0.001
RE1,FTERESLPG,1,2039,0.001
RE1,FTERESLPG,1,2040,0.001
RE1,FTERESLPG,1,2041,0.001
RE1,FTERESLPG,1,2042,0.001
RE1,FTERESLPG,1,2043,0.001
RE1,FTERESLPG,1,2044,0.001
RE1,FTERESLPG,1,2045,0.001
RE1,FTERESLPG,1,2046,0.001
RE1,FTERESLPG,1,2047,0.001
RE1,FTERESLPG,1,2048,0.001
RE1,FTERESLPG,1,2049,0.001
RE1,FTERESLPG,1,2050,0.001
RE1,FTETRADSL,1,2019,42.5
RE1,FTETRADSL,1,2020,42.5
RE1,FTETRADSL,1,2021,42.5
RE1,FTETRADSL,1,2022,42.5
RE1,FTETRADSL,1,2023,42.5
RE1,FTETRADSL,1,2024,42.5
RE1,FTETRADSL,1,2025,42.5
RE1,FTETRADSL,1,2026,42.5
RE1,FTETRADSL,1,2027,42.5
RE1,FTETRADSL,1,2028,42.5
RE1,FTETRADSL,1,2029,42.5
RE1,FTETRADSL,1,2030,42.5
RE1,FTETRADSL,1,2031,42.5
RE1,FTETRADSL,1,2032,42.5
RE1,FTETRADSL,1,2033,42.5
RE1,FTETRADSL,1,2034,42.5
RE1,FTETRADSL,1,2035,42.5
