REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RE1,MINURN,1,2047,999999.0
RE1,MINURN,1,2048,999999.0
RE1,MINURN,1,2049,999999.0
RE1,MINURN,1,2050,999999.0
RE1,MINWND,1,2019,999999.0
RE1,MINWND,1,2020,999999.0
RE1,MINWND,1,2021,999999.0
RE1,MINWND,1,2022,999999.0
RE1,MINWND,1,2023,999999.0
RE1,MINWND,1,2024,999999.0
RE1,MINWND,1,2025,999999.0
RE1,MINWND,1,2026,999999.0
RE1,MINWND,1,2027,999999.0
RE1,MINWND,1,2028,999999.0
RE1,MINWND,1,2029,999999.0
RE1,MINWND,1,2030,999999.0
RE1,MINWND,1,2031,999999.0
RE1,MINWND,1,2032,999999.0
RE1,MINWND,1,2033,999999.0
RE1,MINWND,1,2034,999999.0
RE1,MINWND,1,2035,999999.0
RE1,MINWND,1,2036,999999.0
RE1,MINWND,1,2037,999999.0
RE1,MINWND,1,2038,999999.0
RE1,MINWND,1,2039,999999.0
RE1,MINWND,1,2040,999999.0
RE1,MINWND,1,2041,999999.0
RE1,MINWND,1,2042,999999.0
RE1,MINWND,1,2043,999999.0
RE1,MINWND,1,2044,999999.0
RE1,MINWND,1,2045,999999.0
RE1,MINWND,1,2046,999999.0
RE1,MINWND,1,2047,999999.0
RE1,MINWND,1,2048,999999.0
RE1,MINWND,1,2049,999999.0
RE1,MINWND,1,2050,999999.0
RE1,PWRBIO001,1,2019,999999.0
RE1,PWRBIO001,1,2020,999999.0
RE1,PWRBIO001,1,2021,999999.0
RE1,PWRBIO001,1,2022,999999.0
RE1,PWRBIO001,1,2023,999999.0
RE1,PWRBIO001,1,2024,999999.0
RE1,PWRBIO001,1,2025,999999.0
RE1,PWRBIO001,1,2026,999999.0
RE1,PWRBIO001,1,2027,999999.0
RE1,PWRBIO001,1,2028,999999.0
RE1,PWRBIO001,1,2029,999999.0
RE1,PWRBIO001,1,2030,999999.0
RE1,PWRBIO001,1,2031,999999.0
RE1,PWRBIO001,1,2032,999999.0
RE1,PWRBIO001,1,2033,999999.0
RE1,PWRBIO001,1,2034,999999.0
RE1,PWRBIO001,1,2035,999999.0
RE1,PWRBIO001,1,2036,999999.0
RE1,PWRBIO001,1,2037,999999.0
RE1,PWRBIO001,1,2038,999999.0
RE1,PWRBIO001,1,2039,999999.0
RE1,PWRBIO001,1,2040,999999.0
RE1,PWRBIO001,1,2041,999999.0
RE1,PWRBIO001,1,2042,999999.0
RE1,PWRBIO001,1,2043,999999.0
RE1,PWRBIO001,1,2044,999999.0
RE1,PWRBIO001,1,2045,999999.0
RE1,PWRBIO001,1,2046,999999.0
RE1,PWRBIO001,1,2047,999999.0
RE1,PWRBIO001,1,2048,999999.0
RE1,PWRBIO001,1,2049,999999.0
RE1,PWRBIO001,1,2050,999999.0
RE1,PWRCOA001,1,2019,999999.0
RE1,PWRCOA001,1,2020,999999.0
RE1,PWRCOA001,1,2021,999999.0
RE1,PWRCOA001,1,2022,999999.0
RE1,PWRCOA001,1,2023,999999.0
RE1,PWRCOA001,1,2024,999999.0
RE1,PWRCOA001,1,2025,999999.0
RE1,PWRCOA001,1,2026,999999.0
RE1,PWRCOA001,1,2027,999999.0
RE1,PWRCOA001,1,2028,999999.0
RE1,PWRCOA001,1,2029,999999.0
RE1,PWRCOA001,1,2030,999999.0
RE1,PWRCOA001,1,2031,999999.0
RE1,PWRCOA001,1,2032,999999.0
RE1,PWRCOA001,1,2033,999999.0
RE1,PWRCOA001,1,2034,999999.0
RE1,PWRCOA001,1,2035,999999.0
RE1,PWRCOA001,1,2036,999999.0
RE1,PWRCOA001,1,2037,999999.0
RE1,PWRCOA001,1,2038,999999.0
RE1,PWRCOA001,1,2039,999999.0
RE1,PWRCOA001,1,2040,999999.0
RE1,PWRCOA001,1,2041,999999.0
RE1,PWRCOA001,1,2042,999999.0
RE1,PWRCOA001,1,2043,999999.0
RE1,PWRCOA001,1,2044,999999.0
RE1,PWRCOA001,1,2045,999999.0
RE1,PWRCOA001,1,2046,999999.0
RE1,PWRCOA001,1,2047,999999.0
RE1,PWRCOA001,1,2048,999999.0
RE1,PWRCOA001,1,2049,999999.0
RE1,PWRCOA001,1,2050,999999.0
RE1,PWRDIST,1,2019,999999.0
RE1,PWRDIST,1,2020,999999.0
RE1,PWRDIST,1,2021,999999.0
RE1,PWRDIST,1,2022,999999.0
RE1,PWRDIST,1,2023,999999.0
RE1,PWRDIST,1,2024,999999.0
RE1,PWRDIST,1,2025,999999.0
RE1,PWRDIST,1,2026,999999.0
RE1,PWRDIST,1,2027,999999.0
RE1,PWRDIST,1,2028,999999.0
RE1,PWRDIST,1,2029,999999.0
RE1,PWRDIST,1,2030,999999.0
RE1,PWRDIST,1,2031,999999.0
RE1,PWRDIST,1,2032,999999.0
RE1,PWRDIST,1,2033,999999.0
RE1,PWRDIST,1,2034,999999.0
RE1,PWRDIST,1,2035,999999.0
RE1,PWRDIST,1,2036,999999.0
RE1,PWRDIST,1,2037,999999.0
RE1,PWRDIST,1,2038,999999.0
RE1,PWRDIST,1,2039,999999.0
RE1,PWRDIST,1,2040,999999.0
RE1,PWRDIST,1,2041,999999.0
RE1,PWRDIST,1,2042,999999.0
RE1,PWRDIST,1,2043,999999.0
RE1,PWRDIST,1,2044,999999.0
RE1,PWRDIST,1,2045,999999.0
RE1,PWRDIST,1,2046,999999.0
RE1,PWRDIST,1,2047,999999.0
RE1,PWRDIST,1,2048,999999.0
RE1,PWRDIST,1,2049,999999.0
RE1,PWRDIST,1,2050,999999.0
RE1,PWRGEO001,1,2019,999999.0
RE1,PWRGEO001,1,2020,999999.0
RE1,PWRGEO001,1,2021,999999.0
RE1,PWRGEO001,1,2022,999999.0
RE1,PWRGEO001,1,2023,999999.0
RE1,PWRGEO001,1,2024,999999.0
RE1,PWRGEO001,1,2025,999999.0
RE1,PWRGEO001,1,2026,999999.0
RE1,PWRGEO001,1,2027,999999.0
RE1,PWRGEO001,1,2028,999999.0
RE1,PWRGEO001,1,2029,999999.0
RE1,PWRGEO001,1,2030,999999.0
RE1,PWRGEO001,1,2031,999999.0
RE1,PWRGEO001,1,2032,999999.0
RE1,PWRGEO001,1,2033,999999.0
RE1,PWRGEO001,1,2034,999999.0
RE1,PWRGEO001,1,2035,999999.0
RE1,PWRGEO001,1,2036,999999.0
RE1,PWRGEO001,1,2037,999999.0
RE1,PWRGEO001,1,2038,999999.0
RE1,PWRGEO001,1,2039,999999.0
RE1,PWRGEO001,1,2040,999999.0
RE1,PWRGEO001,1,2041,999999.0
RE1,PWRGEO001,1,2042,999999.0
RE1,PWRGEO001,1,2043,999999.0
RE1,PWRGEO001,1,2044,999999.0
RE1,PWRGEO001,1,2045,999999.0
RE1,PWRGEO001,1,2046,999999.0
RE1,PWRGEO001,1,2047,999999.0
RE1,PWRGEO001,1,2048,999999.0
RE1,PWRGEO001,1,2049,999999.0
RE1,PWRGEO001,1,2050,999999.0
RE1,PWRGEO002,1,2019,999999.0
RE1,PWRGEO002,1,2020,999999.0
RE1,PWRGEO002,1,2021,999999.0
RE1,PWRGEO002,1,2022,999999.0
RE1,PWRGEO002,1,2023,999999.0
RE1,PWRGEO002,1,2024,999999.0
RE1,PWRGEO002,1,2025,999999.0
RE1,PWRGEO002,1,2026,999999.0
RE1,PWRGEO002,1,2027,999999.0
RE1,PWRGEO002,1,2028,999999.0
RE1,PWRGEO002,1,2029,999999.0
RE1,PWRGEO002,1,2030,999999.0
RE1,PWRGEO002,1,2031,999999.0
RE1,PWRGEO002,1,2032,999999.0
RE1,PWRGEO002,1,2033,999999.0
RE1,PWRGEO002,1,2034,999999.0
RE1,PWRGEO002,1,2035,999999.0
RE1,PWRGEO002,1,2036,999999.0
RE1,PWRGEO002,1,2037,999999.0
RE1,PWRGEO002,1,2038,999999.0
RE1,PWRGEO002,1,2039,999999.0
RE1,PWRGEO002,1,2040,999999.0
RE1,PWRGEO002,1,2041,999999.0
RE1,PWRGEO002,1,2042,999999.0
RE1,PWRGEO002,1,2043,999999.0
RE1,PWRGEO002,1,2044,999999.0
RE1,PWRGEO002,1,2045,999999.0
RE1,PWRGEO002,1,2046,999999.0
RE1,PWRGEO002,1,2047,999999.0
RE1,PWRGEO002,1,2048,999999.0
RE1,PWRGEO002,1,2049,999999.0
RE1,PWRGEO002,1,2050,999999.0
RE1,PWRGEO003,1,2019,999999.0
RE1,PWRGEO003,1,2020,999999.0
RE1,PWRGEO003,1,2021,999999.0
RE1,PWRGEO003,1,2022,999999.0
RE1,PWRGEO003,1,2023,999999.0
RE1,PWRGEO003,1,2024,999999.0
RE1,PWRGEO003,1,2025,999999.0
RE1,PWRGEO003,1,2026,999999.0
RE1,PWRGEO003,1,2027,999999.0
RE1,PWRGEO003,1,2028,999999.0
RE1,PWRGEO003,1,2029,999999.0
RE1,PWRGEO003,1,2030,999999.0
RE1,PWRGEO003,1,2031,999999.0
RE1,PWRGEO003,1,2032,999999.0
RE1,PWRGEO003,1,2033,999999.0
RE1,PWRGEO003,1,2034,999999.0
RE1,PWRGEO003,1,2035,999999.0
RE1,PWRGEO003,1,2036,999999.0
RE1,PWRGEO003,1,2037,999999.0
RE1,PWRGEO003,1,2038,999999.0
RE1,PWRGEO003,1,2039,999999.0
RE1,PWRGEO003,1,2040,999999.0
RE1,PWRGEO003,1,2041,999999.0
RE1,PWRGEO003,1,2042,999999.0
RE1,PWRGEO003,1,2043,999999.0
RE1,PWRGEO003,1,2044,999999.0
RE1,PWRGEO003,1,2045,999999.0
RE1,PWRGEO003,1,2046,999999.0
RE1,PWRGEO003,1,2047,999999.0
RE1,PWRGEO003,1,2048,999999.0
RE1,PWRGEO003,1,2049,999999.0
RE1,PWRGEO003,1,2050,999999.0
RE1,PWRGEO004,1,2019,999999.0
RE1,PWRGEO004,1,2020,999999.0
RE1,PWRGEO004,1,2021,999999.0
RE1,PWRGEO004,1,2022,999999.0
RE1,PWRGEO004,1,2023,999999.0
RE1,PWRGEO004,1,2024,999999.0
RE1,PWRGEO004,1,2025,999999.0
RE1,PWRGEO004,1,2026,999999.0
RE1,PWRGEO004,1,2027,999999.0
RE1,PWRGEO004,1,2028,999999.0
RE1,PWRGEO004,1,2029,999999.0
RE1,PWRGEO004,1,2030,999999.0
RE1,PWRGEO004,1,2031,999999.0
RE1,PWRGEO004,1,2032,999999.0
RE1,PWRGEO004,1,2033,999999.0
RE1,PWRGEO004,1,2034,999999.0
RE1,PWRGEO004,1,2035,999999.0
RE1,PWRGEO004,1,2036,999999.0
RE1,PWRGEO004,1,2037,999999.0
RE1,PWRGEO004,1,2038,999999.0
RE1,PWRGEO004,1,2039,999999.0
RE1,PWRGEO004,1,2040,999999.0
RE1,PWRGEO004,1,2041,999999.0
RE1,PWRGEO004,1,2042,999999.0
RE1,PWRGEO004,1,2043,999999.0
RE1,PWRGEO004,1,2044,999999.0
RE1,PWRGEO004,1,2045,999999.0
RE1,PWRGEO004,1,2046,999999.0
RE1,PWRGEO004,1,2047,999999.0
RE1,PWRGEO004,1,2048,999999.0
RE1,PWRGEO004,1,2049,999999.0
RE1,PWRGEO004,1,2050,999999.0
RE1,PWRGEO005,1,2019,999999.0
RE1,PWRGEO005,1,2020,999999.0
RE1,PWRGEO005,1,2021,999999.0
RE1,PWRGEO005,1,2022,999999.0
RE1,PWRGEO005,1,2023,999999.0
RE1,PWRGEO005,1,2024,999999.0
RE1,PWRGEO005,1,2025,999999.0
RE1,PWRGEO005,1,2026,999999.0
RE1,PWRGEO005,1,2027,999999.0
RE1,PWRGEO005,1,2028,999999.0
RE1,PWRGEO005,1,2029,999999.0
RE1,PWRGEO005,1,2030,999999.0
RE1,PWRGEO005,1,2031,999999.0
RE1,PWRGEO005,1,2032,999999.0
RE1,PWRGEO005,1,2033,999999.0
RE1,PWRGEO005,1,2034,999999.0
RE1,PWRGEO005,1,2035,999999.0
RE1,PWRGEO005,1,2036,999999.0
RE1,PWRGEO005,1,2037,999999.0
RE1,PWRGEO005,1,2038,999999.0
RE1,PWRGEO005,1,2039,999999.0
RE1,PWRGEO005,1,2040,999999.0
RE1,PWRGEO005,1,2041,999999.0
RE1,PWRGEO005,1,2042,999999.0
RE1,PWRGEO005,1,2043,999999.0
RE1,PWRGEO005,1,2044,999999.0
RE1,PWRGEO005,1,2045,999999.0
RE1,PWRGEO005,1,2046,999999.0
RE1,PWRGEO005,1,2047,999999.0
RE1,PWRGEO005,1,2048,999999.0
RE1,PWRGEO005,1,2049,999999.0
RE1,PWRGEO005,1,2050,999999.0
RE1,PWRGEO006,1,2019,999999.0
RE1,PWRGEO006,1,2020,999999.0
RE1,PWRGEO006,1,2021,999999.0
RE1,PWRGEO006,1,2022,999999.0
RE1,PWRGEO006,1,2023,999999.0
RE1,PWRGEO006,1,2024,999999.0
RE1,PWRGEO006,1,2025,999999.0
RE1,PWRGEO006,1,2026,999999.0
RE1,PWRGEO006,1,2027,999999.0
RE1,PWRGEO006,1,2028,999999.0
RE1,PWRGEO006,1,2029,999999.0
RE1,PWRGEO006,1,2030,999999.0
RE1,PWRGEO006,1,2031,999999.0
RE1,PWRGEO006,1,2032,999999.0
RE1,PWRGEO006,1,2033,999999.0
RE1,PWRGEO006,1,2034,999999.0
RE1,PWRGEO006,1,2035,999999.0
RE1,PWRGEO006,1,2036,999999.0
RE1,PWRGEO006,1,2037,999999.0
RE1,PWRGEO006,1,2038,999999.0
RE1,PWRGEO006,1,2039,999999.0
RE1,PWRGEO006,1,2040,999999.0
RE1,PWRGEO006,1,2041,999999.0
RE1,PWRGEO006,1,2042,999999.0
RE1,PWRGEO006,1,2043,999999.0
RE1,PWRGEO006,1,2044,999999.0
RE1,PWRGEO006,1,2045,999999.0
RE1,PWRGEO006,1,2046,999999.0
RE1,PWRGEO006,1,2047,999999.0
RE1,PWRGEO006,1,2048,999999.0
RE1,PWRGEO006,1,2049,999999.0
RE1,PWRGEO006,1,2050,999999.0
RE1,PWRGEO007,1,2019,999999.0
RE1,PWRGEO007,1,2020,999999.0
RE1,PWRGEO007,1,2021,999999.0
RE1,PWRGEO007,1,2022,999999.0
RE1,PWRGEO007,1,2023,999999.0
RE1,PWRGEO007,1,2024,999999.0
RE1,PWRGEO007,1,2025,999999.0
RE1,PWRGEO007,1,2026,999999.0
RE1,PWRGEO007,1,2027,999999.0
RE1,PWRGEO007,1,2028,999999.0
RE1,PWRGEO007,1,2029,999999.0
RE1,PWRGEO007,1,2030,999999.0
RE1,PWRGEO007,1,2031,999999.0
RE1,PWRGEO007,1,2032,999999.0
RE1,PWRGEO007,1,2033,999999.0
RE1,PWRGEO007,1,2034,999999.0
RE1,PWRGEO007,1,2035,999999.0
RE1,PWRGEO007,1,2036,999999.0
RE1,PWRGEO007,1,2037,999999.0
RE1,PWRGEO007,1,2038,999999.0
RE1,PWRGEO007,1,2039,999999.0
RE1,PWRGEO007,1,2040,999999.0
RE1,PWRGEO007,1,2041,999999.0
RE1,PWRGEO007,1,2042,999999.0
RE1,PWRGEO007,1,2043,999999.0
RE1,PWRGEO007,1,2044,999999.0
RE1,PWRGEO007,1,2045,999999.0
RE1,PWRGEO007,1,2046,999999.0
RE1,PWRGEO007,1,2047,999999.0
RE1,PWRGEO007,1,2048,999999.0
RE1,PWRGEO007,1,2049,999999.0
RE1,PWRGEO007,1,2050,999999.0
RE1,PWRHFO001,1,2019,999999.0
RE1,PWRHFO001,1,2020,999999.0
RE1,PWRHFO001,1,2021,999999.0
RE1,PWRHFO001,1,2022,999999.0
RE1,PWRHFO001,1,2023,999999.0
RE1,PWRHFO001,1,2024,999999.0
RE1,PWRHFO001,1,2025,999999.0
RE1,PWRHFO001,1,2026,999999.0
RE1,PWRHFO001,1,2027,999999.0
RE1,PWRHFO001,1,2028,999999.0
RE1,PWRHFO001,1,2029,999999.0
RE1,PWRHFO001,1,2030,999999.0
RE1,PWRHFO001,1,2031,999999.0
RE1,PWRHFO001,1,2032,999999.0
RE1,PWRHFO001,1,2033,999999.0
RE1,PWRHFO001,1,2034,999999.0
RE1,PWRHFO001,1,2035,999999.0
RE1,PWRHFO001,1,2036,999999.0
RE1,PWRHFO001,1,2037,999999.0
RE1,PWRHFO001,1,2038,999999.0
RE1,PWRHFO001,1,2039,999999.0
RE1,PWRHFO001,1,2040,999999.0
RE1,PWRHFO001,1,2041,999999.0
RE1,PWRHFO001,1,2042,999999.0
RE1,PWRHFO001,1,2043,999999.0
RE1,PWRHFO001,1,2044,999999.0
RE1,PWRHFO001,1,2045,999999.0
RE1,PWRHFO001,1,2046,999999.0
RE1,PWRHFO001,1,2047,999999.0
RE1,PWRHFO001,1,2048,999999.0
RE1,PWRHFO001,1,2049,999999.0
RE1,PWRHFO001,1,2050,999999.0
RE1,PWRHYD001,1,2019,999999.0
RE1,PWRHYD001,1,2020,999999.0
RE1,PWRHYD001,1,2021,999999.0
RE1,PWRHYD001,1,2022,999999.0
RE1,PWRHYD001,1,2023,999999.0
RE1,PWRHYD001,1,2024,999999.0
RE1,PWRHYD001,1,2025,999999.0
RE1,PWRHYD001,1,2026,999999.0
RE1,PWRHYD001,1,2027,999999.0
RE1,PWRHYD001,1,2028,999999.0
RE1,PWRHYD001,1,2029,999999.0
RE1,PWRHYD001,1,2030,999999.0
RE1,PWRHYD001,1,2031,999999.0
RE1,PWRHYD001,1,2032,999999.0
RE1,PWRHYD001,1,2033,999999.0
RE1,PWRHYD001,1,2034,999999.0
RE1,PWRHYD001,1,2035,999999.0
RE1,PWRHYD001,1,2036,999999.0
RE1,PWRHYD001,1,2037,999999.0
RE1,PWRHYD001,1,2038,999999.0
RE1,PWRHYD001,1,2039,999999.0
RE1,PWRHYD001,1,2040,999999.0
RE1,PWRHYD001,1,2041,999999.0
RE1,PWRHYD001,1,2042,999999.0
RE1,PWRHYD001,1,2043,999999.0
RE1,PWRHYD001,1,2044,999999.0
RE1,PWRHYD001,1,2045,999999.0
RE1,PWRHYD001,1,2046,999999.0
RE1,PWRHYD001,1,2047,999999.0
RE1,PWRHYD001,1,2048,999999.0
RE1,PWRHYD001,1,2049,999999.0
RE1,PWRHYD001,1,2050,999999.0
RE1,PWRHYD002,1,2019,999999.0
RE1,PWRHYD002,1,2020,999999.0
RE1,PWRHYD002,1,2021,999999.0
RE1,PWRHYD002,1,2022,999999.0
RE1,PWRHYD002,1,2023,999999.0
RE1,PWRHYD002,1,2024,999999.0
RE1,PWRHYD002,1,2025,999999.0
RE1,PWRHYD002,1,2026,999999.0
RE1,PWRHYD002,1,2027,999999.0
RE1,PWRHYD002,1,2028,999999.0
RE1,PWRHYD002,1,2029,999999.0
RE1,PWRHYD002,1,2030,999999.0
RE1,PWRHYD002,1,2031,999999.0
RE1,PWRHYD002,1,2032,999999.0
RE1,PWRHYD002,1,2033,999999.0
RE1,PWRHYD002,1,2034,999999.0
RE1,PWRHYD002,1,2035,999999.0
RE1,PWRHYD002,1,2036,999999.0
RE1,PWRHYD002,1,2037,999999.0
RE1,PWRHYD002,1,2038,999999.0
RE1,PWRHYD002,1,2039,999999.0
RE1,PWRHYD002,1,2040,999999.0
RE1,PWRHYD002,1,2041,999999.0
RE1,PWRHYD002,1,2042,999999.0
RE1,PWRHYD002,1,2043,999999.0
RE1,PWRHYD002,1,2044,999999.0
RE1,PWRHYD002,1,2045,999999.0
RE1,PWRHYD002,1,2046,999999.0
RE1,PWRHYD002,1,2047,999999.0
RE1,PWRHYD002,1,2048,999999.0
RE1,PWRHYD002,1,2049,999999.0
RE1,PWRHYD002,1,2050,999999.0
RE1,PWRHYD003,1,2019,999999.0
RE1,PWRHYD003,1,2020,999999.0
RE1,PWRHYD003,1,2021,999999.0
RE1,PWRHYD003,1,2022,999999.0
RE1,PWRHYD003,1,2023,999999.0
RE1,PWRHYD003,1,2024,999999.0
RE1,PWRHYD003,1,2025,999999.0
RE1,PWRHYD003,1,2026,999999.0
RE1,PWRHYD003,1,2027,999999.0
RE1,PWRHYD003,1,2028,999999.0
RE1,PWRHYD003,1,2029,999999.0
RE1,PWRHYD003,1,2030,999999.0
RE1,PWRHYD003,1,2031,999999.0
RE1,PWRHYD003,1,2032,999999.0
RE1,PWRHYD003,1,2033,999999.0
RE1,PWRHYD003,1,2034,999999.0
RE1,PWRHYD003,1,2035,999999.0
RE1,PWRHYD003,1,2036,999999.0
RE1,PWRHYD003,1,2037,999999.0
RE1,PWRHYD003,1,2038,999999.0
RE1,PWRHYD003,1,2039,999999.0
RE1,PWRHYD003,1,2040,999999.0
RE1,PWRHYD003,1,2041,999999.0
RE1,PWRHYD003,1,2042,999999.0
RE1,PWRHYD003,1,2043,999999.0
RE1,PWRHYD003,1,2044,999999.0
RE1,PWRHYD003,1,2045,999999.0
RE1,PWRHYD003,1,2046,999999.0
RE1,PWRHYD003,1,2047,999999.0
RE1,PWRHYD003,1,2048,999999.0
RE1,PWRHYD003,1,2049,999999.0
RE1,PWRHYD003,1,2050,999999.0
RE1,PWRHYD004,1,2019,999999.0
RE1,PWRHYD004,1,2020,999999.0
RE1,PWRHYD004,1,2021,999999.0
RE1,PWRHYD004,1,2022,999999.0
RE1,PWRHYD004,1,2023,999999.0
RE1,PWRHYD004,1,2024,999999.0
RE1,PWRHYD004,1,2025,999999.0
RE1,PWRHYD004,1,2026,999999.0
RE1,PWRHYD004,1,2027,999999.0
RE1,PWRHYD004,1,2028,999999.0
RE1,PWRHYD004,1,2029,999999.0
RE1,PWRHYD004,1,2030,999999.0
RE1,PWRHYD004,1,2031,999999.0
RE1,PWRHYD004,1,2032,999999.0
RE1,PWRHYD004,1,2033,999999.0
RE1,PWRHYD004,1,2034,999999.0
RE1,PWRHYD004,1,2035,999999.0
RE1,PWRHYD004,1,2036,999999.0
RE1,PWRHYD004,1,2037,999999.0
RE1,PWRHYD004,1,2038,999999.0
RE1,PWRHYD004,1,2039,999999.0
RE1,PWRHYD004,1,2040,999999.0
RE1,PWRHYD004,1,2041,999999.0
RE1,PWRHYD004,1,2042,999999.0
RE1,PWRHYD004,1,2043,999999.0
RE1,PWRHYD004,1,2044,999999.0
RE1,PWRHYD004,1,2045,999999.0
RE1,PWRHYD004,1,2046,999999.0
RE1,PWRHYD004,1,2047,999999.0
RE1,PWRHYD004,1,2048,999999.0
RE1,PWRHYD004,1,2049,999999.0
RE1,PWRHYD004,1,2050,999999.0
RE1,PWRHYD005,1,2019,999999.0
RE1,PWRHYD005,1,2020,999999.0
RE1,PWRHYD005,1,2021,999999.0
RE1,PWRHYD005,1,2022,999999.0
RE1,PWRHYD005,1,2023,999999.0
RE1,PWRHYD005,1,2024,999999.0
RE1,PWRHYD005,1,2025,999999.0
RE1,PWRHYD005,1,2026,999999.0
RE1,PWRHYD005,1,2027,999999.0
RE1,PWRHYD005,1,2028,999999.0
RE1,PWRHYD005,1,2029,999999.0
RE1,PWRHYD005,1,2030,999999.0
RE1,PWRHYD005,1,2031,999999.0
RE1,PWRHYD005,1,2032,999999.0
RE1,PWRHYD005,1,2033,999999.0
RE1,PWRHYD005,1,2034,999999.0
RE1,PWRHYD005,1,2035,999999.0
RE1,PWRHYD005,1,2036,999999.0
RE1,PWRHYD005,1,2037,999999.0
RE1,PWRHYD005,1,2038,999999.0
RE1,PWRHYD005,1,2039,999999.0
RE1,PWRHYD005,1,2040,999999.0
RE1,PWRHYD005,1,2041,999999.0
RE1,PWRHYD005,1,2042,999999.0
RE1,PWRHYD005,1,2043,999999.0
RE1,PWRHYD005,1,2044,999999.0
RE1,PWRHYD005,1,2045,999999.0
RE1,PWRHYD005,1,2046,999999.0
RE1,PWRHYD005,1,2047,999999.0
RE1,PWRHYD005,1,2048,999999.0
RE1,PWRHYD005,1,2049,999999.0
RE1,PWRHYD005,1,2050,999999.0
RE1,PWRLFO001,1,2019,999999.0
RE1,PWRLFO001,1,2020,999999.0
RE1,PWRLFO001,1,2021,999999.0
RE1,PWRLFO001,1,2022,999999.0
RE1,PWRLFO001,1,2023,999999.0
RE1,PWRLFO001,1,2024,999999.0
RE1,PWRLFO001,1,2025,999999.0
RE1,PWRLFO001,1,2026,999999.0
RE1,PWRLFO001,1,2027,999999.0
RE1,PWRLFO001,1,2028,999999.0
RE1,PWRLFO001,1,2029,999999.0
RE1,PWRLFO001,1,2030,999999.0
RE1,PWRLFO001,1,2031,999999.0
RE1,PWRLFO001,1,2032,999999.0
RE1,PWRLFO001,1,2033,999999.0
RE1,PWRLFO001,1,2034,999999.0
RE1,PWRLFO001,1,2035,999999.0
RE1,PWRLFO001,1,2036,999999.0
RE1,PWRLFO001,1,2037,999999.0
RE1,PWRLFO001,1,2038,999999.0
RE1,PWRLFO001,1,2039,999999.0
RE1,PWRLFO001,1,2040,999999.0
RE1,PWRLFO001,1,2041,999999.0
RE1,PWRLFO001,1,2042,999999.0
RE1,PWRLFO001,1,2043,999999.0
RE1,PWRLFO001,1,2044,999999.0
RE1,PWRLFO001,1,2045,999999.0
RE1,PWRLFO001,1,2046,999999.0
RE1,PWRLFO001,1,2047,999999.0
RE1,PWRLFO001,1,2048,999999.0
RE1,PWRLFO001,1,2049,999999.0
RE1,PWRLFO001,1,2050,999999.0
RE1,PWRNGS001,1,2019,999999.0
RE1,PWRNGS001,1,2020,999999.0
RE1,PWRNGS001,1,2021,999999.0
RE1,PWRNGS001,1,2022,999999.0
RE1,PWRNGS001,1,2023,999999.0
RE1,PWRNGS001,1,2024,999999.0
RE1,PWRNGS001,1,2025,999999.0
RE1,PWRNGS001,1,2026,999999.0
RE1,PWRNGS001,1,2027,999999.0
RE1,PWRNGS001,1,2028,999999.0
RE1,PWRNGS001,1,2029,999999.0
RE1,PWRNGS001,1,2030,999999.0
RE1,PWRNGS001,1,2031,999999.0
RE1,PWRNGS001,1,2032,999999.0
RE1,PWRNGS001,1,2033,999999.0
RE1,PWRNGS001,1,2034,999999.0
RE1,PWRNGS001,1,2035,999999.0
RE1,PWRNGS001,1,2036,999999.0
RE1,PWRNGS001,1,2037,999999.0
RE1,PWRNGS001,1,2038,999999.0
RE1,PWRNGS001,1,2039,999999.0
RE1,PWRNGS001,1,2040,999999.0
RE1,PWRNGS001,1,2041,999999.0
RE1,PWRNGS001,1,2042,999999.0
RE1,PWRNGS001,1,2043,999999.0
RE1,PWRNGS001,1,2044,999999.0
RE1,PWRNGS001,1,2045,999999.0
RE1,PWRNGS001,1,2046,999999.0
RE1,PWRNGS001,1,2047,999999.0
RE1,PWRNGS001,1,2048,999999.0
RE1,PWRNGS001,1,2049,999999.0
RE1,PWRNGS001,1,2050,999999.0
RE1,PWRSOL001,1,2019,999999.0
RE1,PWRSOL001,1,2020,999999.0
RE1,PWRSOL001,1,2021,999999.0
RE1,PWRSOL001,1,2022,999999.0
RE1,PWRSOL001,1,2023,999999.0
RE1,PWRSOL001,1,2024,999999.0
RE1,PWRSOL001,1,2025,999999.0
RE1,PWRSOL001,1,2026,999999.0
RE1,PWRSOL001,1,2027,999999.0
RE1,PWRSOL001,1,2028,999999.0
RE1,PWRSOL001,1,2029,999999.0
RE1,PWRSOL001,1,2030,999999.0
RE1,PWRSOL001,1,2031,999999.0
RE1,PWRSOL001,1,2032,999999.0
RE1,PWRSOL001,1,2033,999999.0
RE1,PWRSOL001,1,2034,999999.0
RE1,PWRSOL001,1,2035,999999.0
RE1,PWRSOL001,1,2036,999999.0
RE1,PWRSOL001,1,2037,999999.0
RE1,PWRSOL001,1,2038,999999.0
RE1,PWRSOL001,1,2039,999999.0
RE1,PWRSOL001,1,2040,999999.0
RE1,PWRSOL001,1,2041,999999.0
RE1,PWRSOL001,1,2042,999999.0
RE1,PWRSOL001,1,2043,999999.0
RE1,PWRSOL001,1,2044,999999.0
RE1,PWRSOL001,1,2045,999999.0
RE1,PWRSOL001,1,2046,999999.0
RE1,PWRSOL001,1,2047,999999.0
