REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,MINWND,CO2,2,2029,0.0
RE1,MINWND,CO2,2,2030,0.0
RE1,MINWND,CO2,2,2031,0.0
RE1,MINWND,CO2,2,2032,0.0
RE1,MINWND,CO2,2,2033,0.0
RE1,MINWND,CO2,2,2034,0.0
RE1,MINWND,CO2,2,2035,0.0
RE1,MINWND,CO2,2,2036,0.0
RE1,MINWND,CO2,2,2037,0.0
RE1,MINWND,CO2,2,2038,0.0
RE1,MINWND,CO2,2,2039,0.0
RE1,MINWND,CO2,2,2040,0.0
RE1,MINWND,CO2,2,2041,0.0
RE1,MINWND,CO2,2,2042,0.0
RE1,MINWND,CO2,2,2043,0.0
RE1,MINWND,CO2,2,2044,0.0
RE1,MINWND,CO2,2,2045,0.0
RE1,MINWND,CO2,2,2046,0.0
RE1,MINWND,CO2,2,2047,0.0
RE1,MINWND,CO2,2,2048,0.0
RE1,MINWND,CO2,2,2049,0.0
RE1,MINWND,CO2,2,2050,0.0
