REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RE1,IMPDSL,1,2036,15.22
RE1,IMPDSL,1,2037,15.63
RE1,IMPDSL,1,2038,16.06
RE1,IMPDSL,1,2039,16.49
RE1,IMPDSL,1,2040,16.94
RE1,IMPDSL,1,2041,16.94
RE1,IMPDSL,1,2042,16.94
RE1,IMPDSL,1,2043,16.94
RE1,IMPDSL,1,2044,16.94
RE1,IMPDSL,1,2045,16.94
RE1,IMPDSL,1,2046,16.94
RE1,IMPDSL,1,2047,16.94
RE1,IMPDSL,1,2048,16.94
RE1,IMPDSL,1,2049,16.94
RE1,IMPDSL,1,2050,16.94
RE1,IMPDSL,2,2019,9999.0
RE1,IMPDSL,2,2020,9999.0
RE1,IMPDSL,2,2021,9999.0
RE1,IMPDSL,2,2022,9999.0
RE1,IMPDSL,2,2023,9999.0
RE1,IMPDSL,2,2024,9999.0
RE1,IMPDSL,2,2025,9999.0
RE1,IMPDSL,2,2026,9999.0
RE1,IMPDSL,2,2027,9999.0
RE1,IMPDSL,2,2028,9999.0
RE1,IMPDSL,2,2029,9999.0
RE1,IMPDSL,2,2030,9999.0
RE1,IMPDSL,2,2031,9999.0
RE1,IMPDSL,2,2032,9999.0
RE1,IMPDSL,2,2033,9999.0
RE1,IMPDSL,2,2034,9999.0
RE1,IMPDSL,2,2035,9999.0
RE1,IMPDSL,2,2036,9999.0
RE1,IMPDSL,2,2037,9999.0
RE1,IMPDSL,2,2038,9999.0
RE1,IMPDSL,2,2039,9999.0
RE1,IMPDSL,2,2040,9999.0
RE1,IMPDSL,2,2041,9999.0
RE1,IMPDSL,2,2042,9999.0
RE1,IMPDSL,2,2043,9999.0
RE1,IMPDSL,2,2044,9999.0
RE1,IMPDSL,2,2045,9999.0
RE1,IMPDSL,2,2046,9999.0
RE1,IMPDSL,2,2047,9999.0
RE1,IMPDSL,2,2048,9999.0
RE1,IMPDSL,2,2049,9999.0
RE1,IMPDSL,2,2050,9999.0
RE1,IMPELC001,1,2019,18.056
RE1,IMPELC001,1,2020,18.056
RE1,IMPELC001,1,2021,18.056
RE1,IMPELC001,1,2022,18.056
RE1,IMPELC001,1,2023,18.056
RE1,IMPELC001,1,2024,18.056
RE1,IMPELC001,1,2025,18.056
RE1,IMPELC001,1,2026,18.056
RE1,IMPELC001,1,2027,18.056
RE1,IMPELC001,1,2028,18.056
RE1,IMPELC001,1,2029,18.056
RE1,IMPELC001,1,2030,18.056
RE1,IMPELC001,1,2031,18.056
RE1,IMPELC001,1,2032,18.056
RE1,IMPELC001,1,2033,18.056
RE1,IMPELC001,1,2034,18.056
RE1,IMPELC001,1,2035,18.056
RE1,IMPELC001,1,2036,18.056
RE1,IMPELC001,1,2037,18.056
RE1,IMPELC001,1,2038,18.056
RE1,IMPELC001,1,2039,18.056
RE1,IMPELC001,1,2040,18.056
RE1,IMPELC001,1,2041,18.056
RE1,IMPELC001,1,2042,18.056
RE1,IMPELC001,1,2043,18.056
RE1,IMPELC001,1,2044,18.056
RE1,IMPELC001,1,2045,18.056
RE1,IMPELC001,1,2046,18.056
RE1,IMPELC001,1,2047,18.056
RE1,IMPELC001,1,2048,18.056
RE1,IMPELC001,1,2049,18.056
RE1,IMPELC001,1,2050,18.056
RE1,IMPELC001,2,2019,9999.0
RE1,IMPELC001,2,2020,9999.0
RE1,IMPELC001,2,2021,9999.0
RE1,IMPELC001,2,2022,9999.0
RE1,IMPELC001,2,2023,9999.0
RE1,IMPELC001,2,2024,9999.0
RE1,IMPELC001,2,2025,9999.0
RE1,IMPELC001,2,2026,9999.0
RE1,IMPELC001,2,2027,9999.0
RE1,IMPELC001,2,2028,9999.0
RE1,IMPELC001,2,2029,9999.0
RE1,IMPELC001,2,2030,9999.0
RE1,IMPELC001,2,2031,9999.0
RE1,IMPELC001,2,2032,9999.0
RE1,IMPELC001,2,2033,9999.0
RE1,IMPELC001,2,2034,9999.0
RE1,IMPELC001,2,2035,9999.0
RE1,IMPELC001,2,2036,9999.0
RE1,IMPELC001,2,2037,9999.0
RE1,IMPELC001,2,2038,9999.0
RE1,IMPELC001,2,2039,9999.0
RE1,IMPELC001,2,2040,9999.0
RE1,IMPELC001,2,2041,9999.0
RE1,IMPELC001,2,2042,9999.0
RE1,IMPELC001,2,2043,9999.0
RE1,IMPELC001,2,2044,9999.0
RE1,IMPELC001,2,2045,9999.0
RE1,IMPELC001,2,2046,9999.0
RE1,IMPELC001,2,2047,9999.0
RE1,IMPELC001,2,2048,9999.0
RE1,IMPELC001,2,2049,9999.0
RE1,IMPELC001,2,2050,9999.0
RE1,IMPELC002,1,2019,27.778
RE1,IMPELC002,1,2020,27.778
RE1,IMPELC002,1,2021,27.778
RE1,IMPELC002,1,2022,27.778
RE1,IMPELC002,1,2023,27.778
RE1,IMPELC002,1,2024,27.778
RE1,IMPELC002,1,2025,27.778
RE1,IMPELC002,1,2026,27.778
RE1,IMPELC002,1,2027,27.778
RE1,IMPELC002,1,2028,27.778
RE1,IMPELC002,1,2029,27.778
RE1,IMPELC002,1,2030,27.778
RE1,IMPELC002,1,2031,27.778
RE1,IMPELC002,1,2032,27.778
RE1,IMPELC002,1,2033,27.778
RE1,IMPELC002,1,2034,27.778
RE1,IMPELC002,1,2035,27.778
RE1,IMPELC002,1,2036,27.778
RE1,IMPELC002,1,2037,27.778
RE1,IMPELC002,1,2038,27.778
RE1,IMPELC002,1,2039,27.778
RE1,IMPELC002,1,2040,27.778
RE1,IMPELC002,1,2041,27.778
RE1,IMPELC002,1,2042,27.778
RE1,IMPELC002,1,2043,27.778
RE1,IMPELC002,1,2044,27.778
RE1,IMPELC002,1,2045,27.778
RE1,IMPELC002,1,2046,27.778
RE1,IMPELC002,1,2047,27.778
RE1,IMPELC002,1,2048,27.778
RE1,IMPELC002,1,2049,27.778
RE1,IMPELC002,1,2050,27.778
RE1,IMPELC002,2,2019,9999.0
RE1,IMPELC002,2,2020,9999.0
RE1,IMPELC002,2,2021,9999.0
RE1,IMPELC002,2,2022,9999.0
RE1,IMPELC002,2,2023,9999.0
RE1,IMPELC002,2,2024,9999.0
RE1,IMPELC002,2,2025,9999.0
RE1,IMPELC002,2,2026,9999.0
RE1,IMPELC002,2,2027,9999.0
RE1,IMPELC002,2,2028,9999.0
RE1,IMPELC002,2,2029,9999.0
RE1,IMPELC002,2,2030,9999.0
RE1,IMPELC002,2,2031,9999.0
RE1,IMPELC002,2,2032,9999.0
RE1,IMPELC002,2,2033,9999.0
RE1,IMPELC002,2,2034,9999.0
RE1,IMPELC002,2,2035,9999.0
RE1,IMPELC002,2,2036,9999.0
RE1,IMPELC002,2,2037,9999.0
RE1,IMPELC002,2,2038,9999.0
RE1,IMPELC002,2,2039,9999.0
RE1,IMPELC002,2,2040,9999.0
RE1,IMPELC002,2,2041,9999.0
RE1,IMPELC002,2,2042,9999.0
RE1,IMPELC002,2,2043,9999.0
RE1,IMPELC002,2,2044,9999.0
RE1,IMPELC002,2,2045,9999.0
RE1,IMPELC002,2,2046,9999.0
RE1,IMPELC002,2,2047,9999.0
RE1,IMPELC002,2,2048,9999.0
RE1,IMPELC002,2,2049,9999.0
RE1,IMPELC002,2,2050,9999.0
RE1,IMPGSL,1,2019,10.43
RE1,IMPGSL,1,2020,10.43
RE1,IMPGSL,1,2021,11.45
RE1,IMPGSL,1,2022,15.03
RE1,IMPGSL,1,2023,14.67
RE1,IMPGSL,1,2024,14.01
RE1,IMPGSL,1,2025,13.62
RE1,IMPGSL,1,2026,13.42
RE1,IMPGSL,1,2027,13.32
RE1,IMPGSL,1,2028,13.3
RE1,IMPGSL,1,2029,13.34
RE1,IMPGSL,1,2030,13.42
RE1,IMPGSL,1,2031,13.64
RE1,IMPGSL,1,2032,13.68
RE1,IMPGSL,1,2033,14.05
RE1,IMPGSL,1,2034,14.43
RE1,IMPGSL,1,2035,14.82
RE1,IMPGSL,1,2036,15.22
RE1,IMPGSL,1,2037,15.63
RE1,IMPGSL,1,2038,16.06
RE1,IMPGSL,1,2039,16.49
RE1,IMPGSL,1,2040,16.94
RE1,IMPGSL,1,2041,16.94
RE1,IMPGSL,1,2042,16.94
RE1,IMPGSL,1,2043,16.94
RE1,IMPGSL,1,2044,16.94
RE1,IMPGSL,1,2045,16.94
RE1,IMPGSL,1,2046,16.94
RE1,IMPGSL,1,2047,16.94
RE1,IMPGSL,1,2048,16.94
RE1,IMPGSL,1,2049,16.94
RE1,IMPGSL,1,2050,16.94
RE1,IMPGSL,2,2019,9999.0
RE1,IMPGSL,2,2020,9999.0
RE1,IMPGSL,2,2021,9999.0
RE1,IMPGSL,2,2022,9999.0
RE1,IMPGSL,2,2023,9999.0
RE1,IMPGSL,2,2024,9999.0
RE1,IMPGSL,2,2025,9999.0
RE1,IMPGSL,2,2026,9999.0
RE1,IMPGSL,2,2027,9999.0
RE1,IMPGSL,2,2028,9999.0
RE1,IMPGSL,2,2029,9999.0
RE1,IMPGSL,2,2030,9999.0
RE1,IMPGSL,2,2031,9999.0
RE1,IMPGSL,2,2032,9999.0
RE1,IMPGSL,2,2033,9999.0
RE1,IMPGSL,2,2034,9999.0
RE1,IMPGSL,2,2035,9999.0
RE1,IMPGSL,2,2036,9999.0
RE1,IMPGSL,2,2037,9999.0
RE1,IMPGSL,2,2038,9999.0
RE1,IMPGSL,2,2039,9999.0
RE1,IMPGSL,2,2040,9999.0
RE1,IMPGSL,2,2041,9999.0
RE1,IMPGSL,2,2042,9999.0
RE1,IMPGSL,2,2043,9999.0
RE1,IMPGSL,2,2044,9999.0
RE1,IMPGSL,2,2045,9999.0
RE1,IMPGSL,2,2046,9999.0
RE1,IMPGSL,2,2047,9999.0
RE1,IMPGSL,2,2048,9999.0
RE1,IMPGSL,2,2049,9999.0
RE1,IMPGSL,2,2050,9999.0
RE1,IMPHFOMOM,1,2019,5.63
RE1,IMPHFOMOM,1,2020,5.63
RE1,IMPHFOMOM,1,2021,6.24
RE1,IMPHFOMOM,1,2022,8.39
RE1,IMPHFOMOM,1,2023,8.16
RE1,IMPHFOMOM,1,2024,7.74
RE1,IMPHFOMOM,1,2025,7.49
RE1,IMPHFOMOM,1,2026,7.35
RE1,IMPHFOMOM,1,2027,7.27
RE1,IMPHFOMOM,1,2028,7.24
RE1,IMPHFOMOM,1,2029,7.24
RE1,IMPHFOMOM,1,2030,7.28
RE1,IMPHFOMOM,1,2031,7.39
RE1,IMPHFOMOM,1,2032,7.39
RE1,IMPHFOMOM,1,2033,7.6
RE1,IMPHFOMOM,1,2034,7.8
RE1,IMPHFOMOM,1,2035,8.02
RE1,IMPHFOMOM,1,2036,8.24
RE1,IMPHFOMOM,1,2037,8.46
RE1,IMPHFOMOM,1,2038,8.69
RE1,IMPHFOMOM,1,2039,8.93
RE1,IMPHFOMOM,1,2040,9.18
RE1,IMPHFOMOM,1,2041,9.18
RE1,IMPHFOMOM,1,2042,9.18
RE1,IMPHFOMOM,1,2043,9.18
RE1,IMPHFOMOM,1,2044,9.18
RE1,IMPHFOMOM,1,2045,9.18
RE1,IMPHFOMOM,1,2046,9.18
RE1,IMPHFOMOM,1,2047,9.18
RE1,IMPHFOMOM,1,2048,9.18
RE1,IMPHFOMOM,1,2049,9.18
RE1,IMPHFOMOM,1,2050,9.18
RE1,IMPHFOMOM,2,2019,9999.0
RE1,IMPHFOMOM,2,2020,9999.0
RE1,IMPHFOMOM,2,2021,9999.0
RE1,IMPHFOMOM,2,2022,9999.0
RE1,IMPHFOMOM,2,2023,9999.0
RE1,IMPHFOMOM,2,2024,9999.0
RE1,IMPHFOMOM,2,2025,9999.0
RE1,IMPHFOMOM,2,2026,9999.0
RE1,IMPHFOMOM,2,2027,9999.0
RE1,IMPHFOMOM,2,2028,9999.0
RE1,IMPHFOMOM,2,2029,9999.0
RE1,IMPHFOMOM,2,2030,9999.0
RE1,IMPHFOMOM,2,2031,9999.0
RE1,IMPHFOMOM,2,2032,9999.0
RE1,IMPHFOMOM,2,2033,9999.0
RE1,IMPHFOMOM,2,2034,9999.0
RE1,IMPHFOMOM,2,2035,9999.0
RE1,IMPHFOMOM,2,2036,9999.0
RE1,IMPHFOMOM,2,2037,9999.0
RE1,IMPHFOMOM,2,2038,9999.0
RE1,IMPHFOMOM,2,2039,9999.0
RE1,IMPHFOMOM,2,2040,9999.0
RE1,IMPHFOMOM,2,2041,9999.0
RE1,IMPHFOMOM,2,2042,9999.0
RE1,IMPHFOMOM,2,2043,9999.0
RE1,IMPHFOMOM,2,2044,9999.0
RE1,IMPHFOMOM,2,2045,9999.0
RE1,IMPHFOMOM,2,2046,9999.0
RE1,IMPHFOMOM,2,2047,9999.0
RE1,IMPHFOMOM,2,2048,9999.0
RE1,IMPHFOMOM,2,2049,9999.0
RE1,IMPHFOMOM,2,2050,9999.0
RE1,IMPHFONAI,1,2019,6.8
RE1,IMPHFONAI,1,2020,6.8
RE1,IMPHFONAI,1,2021,7.41
RE1,IMPHFONAI,1,2022,9.55
RE1,IMPHFONAI,1,2023,9.32
RE1,IMPHFONAI,1,2024,8.9
RE1,IMPHFONAI,1,2025,8.65
RE1,IMPHFONAI,1,2026,8.51
RE1,IMPHFONAI,1,2027,8.43
RE1,IMPHFONAI,1,2028,8.4
RE1,IMPHFONAI,1,2029,8.41
RE1,IMPHFONAI,1,2030,8.44
RE1,IMPHFONAI,1,2031,8.55
RE1,IMPHFONAI,1,2032,8.56
RE1,IMPHFONAI,1,2033,8.76
RE1,IMPHFONAI,1,2034,8.97
RE1,IMPHFONAI,1,2035,9.18
RE1,IMPHFONAI,1,2036,9.4
RE1,IMPHFONAI,1,2037,9.63
RE1,IMPHFONAI,1,2038,9.86
RE1,IMPHFONAI,1,2039,10.1
RE1,IMPHFONAI,1,2040,10.34
RE1,IMPHFONAI,1,2041,10.34
RE1,IMPHFONAI,1,2042,10.34
RE1,IMPHFONAI,1,2043,10.34
RE1,IMPHFONAI,1,2044,10.34
RE1,IMPHFONAI,1,2045,10.34
RE1,IMPHFONAI,1,2046,10.34
RE1,IMPHFONAI,1,2047,10.34
RE1,IMPHFONAI,1,2048,10.34
RE1,IMPHFONAI,1,2049,10.34
RE1,IMPHFONAI,1,2050,10.34
RE1,IMPHFONAI,2,2019,9999.0
RE1,IMPHFONAI,2,2020,9999.0
RE1,IMPHFONAI,2,2021,9999.0
RE1,IMPHFONAI,2,2022,9999.0
RE1,IMPHFONAI,2,2023,9999.0
RE1,IMPHFONAI,2,2024,9999.0
RE1,IMPHFONAI,2,2025,9999.0
RE1,IMPHFONAI,2,2026,9999.0
RE1,IMPHFONAI,2,2027,9999.0
RE1,IMPHFONAI,2,2028,9999.0
RE1,IMPHFONAI,2,2029,9999.0
RE1,IMPHFONAI,2,2030,9999.0
RE1,IMPHFONAI,2,2031,9999.0
RE1,IMPHFONAI,2,2032,9999.0
RE1,IMPHFONAI,2,2033,9999.0
RE1,IMPHFONAI,2,2034,9999.0
RE1,IMPHFONAI,2,2035,9999.0
RE1,IMPHFONAI,2,2036,9999.0
RE1,IMPHFONAI,2,2037,9999.0
RE1,IMPHFONAI,2,2038,9999.0
RE1,IMPHFONAI,2,2039,9999.0
RE1,IMPHFONAI,2,2040,9999.0
RE1,IMPHFONAI,2,2041,9999.0
RE1,IMPHFONAI,2,2042,9999.0
RE1,IMPHFONAI,2,2043,9999.0
RE1,IMPHFONAI,2,2044,9999.0
RE1,IMPHFONAI,2,2045,9999.0
RE1,IMPHFONAI,2,2046,9999.0
RE1,IMPHFONAI,2,2047,9999.0
RE1,IMPHFONAI,2,2048,9999.0
RE1,IMPHFONAI,2,2049,9999.0
RE1,IMPHFONAI,2,2050,9999.0
RE1,IMPJFL,1,2019,10.43
RE1,IMPJFL,1,2020,10.43
RE1,IMPJFL,1,2021,11.45
RE1,IMPJFL,1,2022,15.03
RE1,IMPJFL,1,2023,14.67
RE1,IMPJFL,1,2024,14.01
RE1,IMPJFL,1,2025,13.62
RE1,IMPJFL,1,2026,13.42
RE1,IMPJFL,1,2027,13.32
RE1,IMPJFL,1,2028,13.3
RE1,IMPJFL,1,2029,13.34
RE1,IMPJFL,1,2030,13.42
RE1,IMPJFL,1,2031,13.64
RE1,IMPJFL,1,2032,13.68
RE1,IMPJFL,1,2033,14.05
RE1,IMPJFL,1,2034,14.43
RE1,IMPJFL,1,2035,14.82
RE1,IMPJFL,1,2036,15.22
RE1,IMPJFL,1,2037,15.63
RE1,IMPJFL,1,2038,16.06
RE1,IMPJFL,1,2039,16.49
RE1,IMPJFL,1,2040,16.94
RE1,IMPJFL,1,2041,16.94
RE1,IMPJFL,1,2042,16.94
RE1,IMPJFL,1,2043,16.94
RE1,IMPJFL,1,2044,16.94
RE1,IMPJFL,1,2045,16.94
RE1,IMPJFL,1,2046,16.94
RE1,IMPJFL,1,2047,16.94
RE1,IMPJFL,1,2048,16.94
RE1,IMPJFL,1,2049,16.94
RE1,IMPJFL,1,2050,16.94
RE1,IMPJFL,2,2019,9999.0
RE1,IMPJFL,2,2020,9999.0
RE1,IMPJFL,2,2021,9999.0
RE1,IMPJFL,2,2022,9999.0
RE1,IMPJFL,2,2023,9999.0
RE1,IMPJFL,2,2024,9999.0
RE1,IMPJFL,2,2025,9999.0
RE1,IMPJFL,2,2026,9999.0
RE1,IMPJFL,2,2027,9999.0
RE1,IMPJFL,2,2028,9999.0
RE1,IMPJFL,2,2029,9999.0
RE1,IMPJFL,2,2030,9999.0
RE1,IMPJFL,2,2031,9999.0
RE1,IMPJFL,2,2032,9999.0
RE1,IMPJFL,2,2033,9999.0
RE1,IMPJFL,2,2034,9999.0
RE1,IMPJFL,2,2035,9999.0
RE1,IMPJFL,2,2036,9999.0
RE1,IMPJFL,2,2037,9999.0
RE1,IMPJFL,2,2038,9999.0
RE1,IMPJFL,2,2039,9999.0
RE1,IMPJFL,2,2040,9999.0
RE1,IMPJFL,2,2041,9999.0
RE1,IMPJFL,2,2042,9999.0
RE1,IMPJFL,2,2043,9999.0
RE1,IMPJFL,2,2044,9999.0
RE1,IMPJFL,2,2045,9999.0
RE1,IMPJFL,2,2046,9999.0
RE1,IMPJFL,2,2047,9999.0
RE1,IMPJFL,2,2048,9999.0
RE1,IMPJFL,2,2049,9999.0
RE1,IMPJFL,2,2050,9999.0
RE1,IMPKER,1,2019,10.43
RE1,IMPKER,1,2020,10.43
RE1,IMPKER,1,2021,11.45
RE1,IMPKER,1,2022,15.03
RE1,IMPKER,1,2023,14.67
RE1,IMPKER,1,2024,14.01
RE1,IMPKER,1,2025,13.62
RE1,IMPKER,1,2026,13.42
RE1,IMPKER,1,2027,13.32
RE1,IMPKER,1,2028,13.3
RE1,IMPKER,1,2029,13.34
RE1,IMPKER,1,2030,13.42
RE1,IMPKER,1,2031,13.64
RE1,IMPKER,1,2032,13.68
RE1,IMPKER,1,2033,14.05
RE1,IMPKER,1,2034,14.43
RE1,IMPKER,1,2035,14.82
RE1,IMPKER,1,2036,15.22
RE1,IMPKER,1,2037,15.63
RE1,IMPKER,1,2038,16.06
RE1,IMPKER,1,2039,16.49
RE1,IMPKER,1,2040,16.94
RE1,IMPKER,1,2041,16.94
RE1,IMPKER,1,2042,16.94
RE1,IMPKER,1,2043,16.94
RE1,IMPKER,1,2044,16.94
RE1,IMPKER,1,2045,16.94
RE1,IMPKER,1,2046,16.94
RE1,IMPKER,1,2047,16.94
RE1,IMPKER,1,2048,16.94
RE1,IMPKER,1,2049,16.94
RE1,IMPKER,1,2050,16.94
RE1,IMPKER,2,2019,9999.0
RE1,IMPKER,2,2020,9999.0
RE1,IMPKER,2,2021,9999.0
RE1,IMPKER,2,2022,9999.0
RE1,IMPKER,2,2023,9999.0
RE1,IMPKER,2,2024,9999.0
RE1,IMPKER,2,2025,9999.0
RE1,IMPKER,2,2026,9999.0
RE1,IMPKER,2,2027,9999.0
RE1,IMPKER,2,2028,9999.0
RE1,IMPKER,2,2029,9999.0
RE1,IMPKER,2,2030,9999.0
RE1,IMPKER,2,2031,9999.0
RE1,IMPKER,2,2032,9999.0
RE1,IMPKER,2,2033,9999.0
RE1,IMPKER,2,2034,9999.0
RE1,IMPKER,2,2035,9999.0
RE1,IMPKER,2,2036,9999.0
RE1,IMPKER,2,2037,9999.0
RE1,IMPKER,2,2038,9999.0
RE1,IMPKER,2,2039,9999.0
RE1,IMPKER,2,2040,9999.0
RE1,IMPKER,2,2041,9999.0
RE1,IMPKER,2,2042,9999.0
RE1,IMPKER,2,2043,9999.0
RE1,IMPKER,2,2044,9999.0
RE1,IMPKER,2,2045,9999.0
RE1,IMPKER,2,2046,9999.0
RE1,IMPKER,2,2047,9999.0
RE1,IMPKER,2,2048,9999.0
RE1,IMPKER,2,2049,9999.0
RE1,IMPKER,2,2050,9999.0
RE1,IMPLFOELD,1,2019,10.43
RE1,IMPLFOELD,1,2020,10.43
RE1,IMPLFOELD,1,2021,11.45
RE1,IMPLFOELD,1,2022,15.03
RE1,IMPLFOELD,1,2023,14.67
RE1,IMPLFOELD,1,2024,14.01
RE1,IMPLFOELD,1,2025,13.62
RE1,IMPLFOELD,1,2026,13.42
RE1,IMPLFOELD,1,2027,13.32
RE1,IMPLFOELD,1,2028,13.3
RE1,IMPLFOELD,1,2029,13.34
RE1,IMPLFOELD,1,2030,13.42
RE1,IMPLFOELD,1,2031,13.64
RE1,IMPLFOELD,1,2032,13.68
RE1,IMPLFOELD,1,2033,14.05
RE1,IMPLFOELD,1,2034,14.43
RE1,IMPLFOELD,1,2035,14.82
RE1,IMPLFOELD,1,2036,15.22
RE1,IMPLFOELD,1,2037,15.63
RE1,IMPLFOELD,1,2038,16.06
RE1,IMPLFOELD,1,2039,16.49
RE1,IMPLFOELD,1,2040,16.94
RE1,IMPLFOELD,1,2041,16.94
RE1,IMPLFOELD,1,2042,16.94
RE1,IMPLFOELD,1,2043,16.94
RE1,IMPLFOELD,1,2044,16.94
RE1,IMPLFOELD,1,2045,16.94
RE1,IMPLFOELD,1,2046,16.94
RE1,IMPLFOELD,1,2047,16.94
RE1,IMPLFOELD,1,2048,16.94
RE1,IMPLFOELD,1,2049,16.94
RE1,IMPLFOELD,1,2050,16.94
RE1,IMPLFOELD,2,2019,9999.0
RE1,IMPLFOELD,2,2020,9999.0
RE1,IMPLFOELD,2,2021,9999.0
RE1,IMPLFOELD,2,2022,9999.0
RE1,IMPLFOELD,2,2023,9999.0
RE1,IMPLFOELD,2,2024,9999.0
RE1,IMPLFOELD,2,2025,9999.0
RE1,IMPLFOELD,2,2026,9999.0
RE1,IMPLFOELD,2,2027,9999.0
RE1,IMPLFOELD,2,2028,9999.0
RE1,IMPLFOELD,2,2029,9999.0
RE1,IMPLFOELD,2,2030,9999.0
RE1,IMPLFOELD,2,2031,9999.0
RE1,IMPLFOELD,2,2032,9999.0
RE1,IMPLFOELD,2,2033,9999.0
RE1,IMPLFOELD,2,2034,9999.0
RE1,IMPLFOELD,2,2035,9999.0
RE1,IMPLFOELD,2,2036,9999.0
RE1,IMPLFOELD,2,2037,9999.0
RE1,IMPLFOELD,2,2038,9999.0
RE1,IMPLFOELD,2,2039,9999.0
RE1,IMPLFOELD,2,2040,9999.0
RE1,IMPLFOELD,2,2041,9999.0
RE1,IMPLFOELD,2,2042,9999.0
RE1,IMPLFOELD,2,2043,9999.0
RE1,IMPLFOELD,2,2044,9999.0
RE1,IMPLFOELD,2,2045,9999.0
RE1,IMPLFOELD,2,2046,9999.0
RE1,IMPLFOELD,2,2047,9999.0
RE1,IMPLFOELD,2,2048,9999.0
RE1,IMPLFOELD,2,2049,9999.0
RE1,IMPLFOELD,2,2050,9999.0
RE1,IMPLPG,1,2019,10.43
RE1,IMPLPG,1,2020,10.43
RE1,IMPLPG,1,2021,11.45
RE1,IMPLPG,1,2022,15.03
RE1,IMPLPG,1,2023,14.67
RE1,IMPLPG,1,2024,14.01
RE1,IMPLPG,1,2025,13.62
RE1,IMPLPG,1,2026,13.42
RE1,IMPLPG,1,2027,13.32
RE1,IMPLPG,1,2028,13.3
RE1,IMPLPG,1,2029,13.34
RE1,IMPLPG,1,2030,13.42
RE1,IMPLPG,1,2031,13.64
RE1,IMPLPG,1,2032,13.68
RE1,IMPLPG,1,2033,14.05
RE1,IMPLPG,1,2034,14.43
RE1,IMPLPG,1,2035,14.82
RE1,IMPLPG,1,2036,15.22
RE1,IMPLPG,1,2037,15.63
RE1,IMPLPG,1,2038,16.06
RE1,IMPLPG,1,2039,16.49
RE1,IMPLPG,1,2040,16.94
RE1,IMPLPG,1,2041,16.94
RE1,IMPLPG,1,2042,16.94
RE1,IMPLPG,1,2043,16.94
RE1,IMPLPG,1,2044,16.94
RE1,IMPLPG,1,2045,16.94
RE1,IMPLPG,1,2046,16.94
RE1,IMPLPG,1,2047,16.94
RE1,IMPLPG,1,2048,16.94
RE1,IMPLPG,1,2049,16.94
RE1,IMPLPG,1,2050,16.94
RE1,IMPLPG,2,2019,9999.0
RE1,IMPLPG,2,2020,9999.0
RE1,IMPLPG,2,2021,9999.0
RE1,IMPLPG,2,2022,9999.0
RE1,IMPLPG,2,2023,9999.0
RE1,IMPLPG,2,2024,9999.0
RE1,IMPLPG,2,2025,9999.0
RE1,IMPLPG,2,2026,9999.0
RE1,IMPLPG,2,2027,9999.0
RE1,IMPLPG,2,2028,9999.0
RE1,IMPLPG,2,2029,9999.0
RE1,IMPLPG,2,2030,9999.0
RE1,IMPLPG,2,2031,9999.0
RE1,IMPLPG,2,2032,9999.0
RE1,IMPLPG,2,2033,9999.0
RE1,IMPLPG,2,2034,9999.0
RE1,IMPLPG,2,2035,9999.0
RE1,IMPLPG,2,2036,9999.0
RE1,IMPLPG,2,2037,9999.0
RE1,IMPLPG,2,2038,9999.0
RE1,IMPLPG,2,2039,9999.0
RE1,IMPLPG,2,2040,9999.0
RE1,IMPLPG,2,2041,9999.0
RE1,IMPLPG,2,2042,9999.0
RE1,IMPLPG,2,2043,9999.0
RE1,IMPLPG,2,2044,9999.0
RE1,IMPLPG,2,2045,9999.0
RE1,IMPLPG,2,2046,9999.0
RE1,IMPLPG,2,2047,9999.0
RE1,IMPLPG,2,2048,9999.0
RE1,IMPLPG,2,2049,9999.0
RE1,IMPLPG,2,2050,9999.0
RE1,IMPNGS,1,2019,9.46
RE1,IMPNGS,1,2020,9.46
RE1,IMPNGS,1,2021,9.49
RE1,IMPNGS,1,2022,9.53
RE1,IMPNGS,1,2023,9.56
RE1,IMPNGS,1,2024,9.6
RE1,IMPNGS,1,2025,9.63
RE1,IMPNGS,1,2026,9.67
RE1,IMPNGS,1,2027,9.7
RE1,IMPNGS,1,2028,9.74
RE1,IMPNGS,1,2029,9.77
RE1,IMPNGS,1,2030,9.81
RE1,IMPNGS,1,2031,9.84
RE1,IMPNGS,1,2032,9.87
RE1,IMPNGS,1,2033,9.91
RE1,IMPNGS,1,2034,9.94
RE1,IMPNGS,1,2035,9.98
RE1,IMPNGS,1,2036,10.01
RE1,IMPNGS,1,2037,10.05
RE1,IMPNGS,1,2038,10.08
RE1,IMPNGS,1,2039,10.12
RE1,IMPNGS,1,2040,10.15
RE1,IMPNGS,1,2041,10.15
RE1,IMPNGS,1,2042,10.15
RE1,IMPNGS,1,2043,10.15
RE1,IMPNGS,1,2044,10.15
RE1,IMPNGS,1,2045,10.15
RE1,IMPNGS,1,2046,10.15
RE1,IMPNGS,1,2047,10.15
RE1,IMPNGS,1,2048,10.15
RE1,IMPNGS,1,2049,10.15
RE1,IMPNGS,1,2050,10.15
RE1,IMPNGS,2,2019,9999.0
RE1,IMPNGS,2,2020,9999.0
RE1,IMPNGS,2,2021,9999.0
RE1,IMPNGS,2,2022,9999.0
RE1,IMPNGS,2,2023,9999.0
RE1,IMPNGS,2,2024,9999.0
RE1,IMPNGS,2,2025,9999.0
